Date,Cluster01,Cluster02,Cluster03,Cluster04,Cluster05,Neutral,Positive,Negative,tomato,Badulla_precipitation_sum,Kandy_precipitation_sum,Nuwara Eliya_precipitation_sum,Badulla_relative_humidity_2m_mean,Kandy_relative_humidity_2m_mean,Nuwara Eliya_relative_humidity_2m_mean,Badulla_temperature_2m_mean,Kandy_temperature_2m_mean,Nuwara Eliya_temperature_2m_mean
2017-02-05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,31.7,0.0,0.0,0.0,86.04012,65.56585,78.42029,20.067415,22.99067,14.212914
2017-02-06,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,30.0,2.6000001,0.1,0.5,86.34014,62.158863,76.81486,21.007,24.201082,14.67125
2017-02-07,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,30.0,0.1,0.0,0.0,80.59451,62.61385,67.835655,22.006998,23.811499,14.985835
2017-02-08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.4,0.0,0.0,84.627625,64.34594,72.331825,21.492416,24.332335,15.529584
2017-02-09,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,35.0,0.2,0.0,1.8,88.6286,66.57575,88.122856,20.823666,24.288582,15.683751
2017-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.4,0.0,1.0,88.19263,62.91878,86.3402,20.898666,24.66775,15.767082
2017-02-11,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,35.0,0.2,0.0,0.4,86.81793,59.795025,76.21046,20.440332,24.759415,15.500416
2017-02-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.70000005,85.96952,60.900543,84.181595,19.854916,23.721914,13.965
2017-02-13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,1.3000001,0.0,0.0,84.63224,65.50822,79.899956,20.767416,24.251083,13.604584
2017-02-14,4.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,30.0,16.199999,0.2,3.4,95.50504,78.95526,93.07104,21.813248,23.959414,15.48375
2017-02-15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,7.4,2.1,1.5,95.84354,77.76086,92.955345,21.471582,23.815666,14.737918
2017-02-16,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,25.0,4.399999,0.0,0.0,91.7725,71.32429,87.8674,20.994501,24.159416,14.019168
2017-02-17,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,3.2,0.0,0.0,90.5317,69.28315,85.58337,20.811167,23.955252,14.062917
2017-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,5.4,0.8,2.4999998,95.51978,76.11343,93.80326,20.809082,23.690666,14.617084
2017-02-19,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,26.7,9.300003,6.7999997,7.5999994,96.75262,78.79323,98.01383,21.121582,23.694834,15.146248
2017-02-20,2.0,2.0,2.0,1.0,1.0,6.0,0.0,2.0,25.0,4.2999997,4.0999994,5.4,91.57302,78.22895,91.77712,21.640335,24.144835,14.962917
2017-02-21,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,25.0,0.0,0.0,0.0,80.84756,72.148476,68.137215,21.865334,24.390665,15.479585
2017-02-22,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,25.0,0.90000004,0.0,0.0,73.10292,66.59048,66.159386,22.175749,25.119833,14.598334
2017-02-23,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,2.1000001,0.4,0.1,84.78218,70.6739,77.52426,22.182,25.003166,14.98375
2017-02-24,2.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,28.0,0.90000004,0.0,0.1,86.14581,69.286446,74.52714,22.011171,25.34275,14.923333
2017-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.1000004,7.3,2.1,90.06391,73.98533,81.694374,21.442415,24.540667,14.5962515
2017-02-26,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,34.0,6.4,14.100001,4.2,87.532845,83.02171,86.30128,21.367416,23.555246,14.664997
2017-02-27,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,37.0,4.2999997,0.2,2.1,88.7486,73.80281,86.066765,21.440332,23.769835,14.902499
2017-02-28,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,40.0,13.900001,2.9,6.1,96.72451,83.84817,95.161,21.734083,23.332335,15.417083
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,13.5,3.8,6.8,95.25382,84.39811,94.37861,21.321583,22.869835,14.794167
2017-03-02,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,45.0,7.4,0.2,2.7999997,93.53827,81.9277,90.69415,21.25492,23.221916,15.060834
2017-03-03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,40.0,2.5000002,10.4,1.3000001,88.51987,78.99574,86.17798,22.869505,24.548996,16.167082
2017-03-04,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,43.3,2.3999999,14.9,7.2000003,90.12964,85.539345,89.797066,22.2195,23.694832,15.587917
2017-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0.4,0.0,0.4,83.05316,75.211624,75.18568,22.665335,24.834412,16.281668
2017-03-06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,13.900001,1.6,1.9000001,87.86878,74.689896,83.490654,23.363249,25.267752,16.300417
2017-03-07,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,45.0,1.4000001,5.3,12.5,88.48425,81.36379,88.95646,22.756998,24.344835,15.735833
2017-03-08,0.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,65.0,0.1,3.6,4.0,85.05613,82.50505,93.22828,23.586166,24.674004,16.18167
2017-03-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,2.3,1.5,1.6,89.3902,80.30989,86.22214,22.315332,24.5865,15.552499
2017-03-10,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,55.0,5.2999997,1.8000001,3.8999999,86.2889,80.16677,87.332886,22.682001,24.557333,15.706668
2017-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,5.7,9.599999,88.62693,83.76021,89.67968,22.342415,23.934418,15.358749
2017-03-12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,45.0,5.4,14.000001,9.3,85.615326,84.42382,89.16152,22.765333,24.15525,15.44625
2017-03-13,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,50.0,4.8,5.4999995,10.400002,87.52826,83.191826,89.397064,22.569498,24.132332,15.454583
2017-03-14,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,55.0,2.6,4.5,7.8,90.03849,83.719536,96.282196,22.629915,24.196917,15.78375
2017-03-15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45.0,3.2,3.4999998,1.7,87.21038,79.57587,85.1542,22.19658,24.288584,15.544166
2017-03-16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.70000005,0.5,2.1999998,83.88764,79.714325,85.06292,22.296585,24.084417,14.927501
2017-03-17,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,55.0,0.0,0.0,0.0,82.425415,73.65696,75.05002,22.32575,24.898996,15.502499
2017-03-18,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,60.0,0.0,0.0,0.0,64.79571,71.959206,64.4381,22.352835,24.649002,15.025416
2017-03-19,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,65.0,0.4,2.0,0.0,71.224785,75.121735,68.2642,22.884085,25.013582,15.506665
2017-03-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,70.0,0.3,0.3,0.0,73.55579,75.763374,72.334694,23.204916,25.011496,15.923332
2017-03-21,4.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,85.0,0.5,0.1,0.0,80.482216,67.626625,80.9734,22.575752,26.065668,15.360832
2017-03-22,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,75.0,0.0,0.0,0.0,75.41906,65.34173,64.23976,22.077835,25.584417,14.285834
2017-03-23,4.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,78.0,0.0,0.0,0.0,63.14326,62.318253,65.226906,21.604918,25.363586,14.327499
2017-03-24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.1,79.070244,63.29832,71.27673,21.765333,25.890665,15.600419
2017-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.9,0.3,74.58011,67.21552,68.11117,22.12367,25.799002,15.748334
2017-03-26,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,85.0,0.0,0.0,0.90000004,80.73139,64.72845,72.836235,22.082,25.778168,15.452498
2017-03-27,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,85.0,5.2999997,0.90000004,5.8999996,84.966255,70.856255,85.46338,22.336168,25.130249,15.094166
2017-03-28,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,113.0,3.1999998,1.2,1.9,85.581,74.65359,86.78922,22.482,25.10525,15.6025
2017-03-29,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,85.0,7.2000003,5.3,2.8000002,86.46009,80.75793,89.933586,22.904917,24.601082,15.858749
2017-03-30,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,105.0,5.6,1.5,1.0,85.78198,76.32516,85.747375,23.354914,25.790665,16.875416
2017-03-31,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,95.0,0.6,2.0,0.3,80.42418,73.94052,82.594986,24.3445,26.301085,17.017084
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,0.6,1.5,1.3000001,80.754776,74.584274,81.82013,24.042414,26.046919,16.544165
2017-04-02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88.3,4.9,8.3,7.3999996,83.3188,78.62985,87.200165,23.329916,25.228165,16.32125
2017-04-03,0.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,85.0,10.2,6.0,13.3,86.62014,81.89476,87.429405,22.821585,24.534414,16.056665
2017-04-04,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,115.0,13.599999,28.500002,19.4,87.37185,82.47243,94.73285,22.877832,24.555252,15.9191675
2017-04-05,0.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,95.0,0.0,0.1,2.8000002,80.73543,76.67431,85.1359,23.62158,25.394836,16.360834
2017-04-06,0.0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,95.0,0.1,0.1,0.2,81.04055,73.206764,83.979256,23.62992,25.907331,16.348333
2017-04-07,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,105.0,0.0,0.0,0.0,74.161674,72.42382,76.597084,23.72367,26.126083,16.244164
2017-04-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,113.0,0.0,0.0,0.0,71.24653,65.49429,70.724266,23.765333,26.796915,15.656669
2017-04-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,121.0,0.2,0.8,1.1,73.876175,71.06466,73.495674,23.48825,26.240667,16.08792
2017-04-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,0.0,1.9,1.2,73.45754,74.49599,80.553635,24.098665,25.863585,16.256666
2017-04-11,1.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,137.0,5.0000005,3.3999999,4.5,82.05586,76.95064,87.146034,23.823662,25.390669,16.400415
2017-04-12,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,145.0,1.6000001,10.5,3.3,84.46006,83.092865,89.37301,23.557,24.657333,16.479582
2017-04-13,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,123.0,11.4,29.800003,7.9,86.63273,86.31427,92.062225,23.194502,24.438581,15.989999
2017-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.2,2.6,0.0,76.781975,82.410286,86.17452,24.061167,24.744833,15.983752
2017-04-15,0.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,79.0,0.0,1.4000001,0.0,67.779305,77.22144,66.50476,23.773664,24.7615,17.004583
2017-04-16,0.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,57.0,0.0,0.0,0.0,56.77798,75.857666,65.57698,24.969492,25.503164,17.285833
2017-04-17,2.0,0.0,5.0,2.0,1.0,4.0,1.0,5.0,35.0,0.0,0.0,0.0,53.808502,77.64529,68.77829,24.727835,25.594833,16.952501
2017-04-18,1.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,40.0,0.4,0.0,0.0,66.31667,78.61036,68.39734,24.982,25.413582,17.569168
2017-04-19,3.0,0.0,4.0,0.0,1.0,4.0,1.0,3.0,35.0,0.0,0.0,0.0,66.55706,76.88383,74.089935,25.125746,25.678167,17.069168
2017-04-20,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,60.0,0.0,0.0,0.1,60.208878,75.40515,74.654205,25.086166,24.901083,16.689999
2017-04-21,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,60.0,0.0,0.3,1.5000001,63.825993,71.41205,78.25974,24.952835,25.290667,15.698335
2017-04-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64.3,0.0,0.8000001,1.2,69.69506,70.6587,75.12133,24.917414,25.359411,16.848333
2017-04-23,1.0,1.0,5.0,1.0,0.0,5.0,1.0,2.0,68.7,0.0,0.8000001,0.1,68.12379,72.09845,79.76319,25.273666,25.963585,17.035831
2017-04-24,2.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,73.0,1.0,2.4,0.4,68.178986,77.71468,82.80637,25.288248,25.626083,17.23375
2017-04-25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,80.0,0.4,1.0,0.3,67.31727,76.12141,81.739395,25.811165,25.944834,17.375418
2017-04-26,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,70.0,0.4,1.5000001,0.4,69.03569,73.65967,78.95296,25.569496,26.261503,17.629585
2017-04-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,1.4,0.0,65.04682,75.406624,73.79345,26.17366,26.128168,17.742083
2017-04-28,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,80.0,0.0,0.2,0.0,62.044346,72.71732,66.64211,25.813253,26.207335,17.89625
2017-04-29,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,78.8,0.0,0.0,0.0,65.01331,70.00123,65.849,25.38825,26.828165,17.167086
2017-04-30,1.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,77.5,0.6,0.0,0.0,69.197685,65.52648,68.99505,24.790329,27.490664,17.294168
2017-05-01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,76.3,0.4,2.7,0.0,74.10874,72.28444,74.4545,24.548668,26.053167,17.14
2017-05-02,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,75.0,0.70000005,5.2,0.2,74.16961,73.99657,78.66778,24.30075,25.73025,16.881666
2017-05-03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.1,0.2,70.65994,69.86054,73.50199,24.584084,26.219831,16.935833
2017-05-04,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,55.0,4.0,0.70000005,9.400001,76.704765,74.42831,82.96578,24.66533,26.39483,16.950418
2017-05-05,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,48.0,1.4000001,3.6000001,7.7,81.541145,77.52816,85.9234,24.521584,26.0365,17.137917
2017-05-06,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.7,2.6000001,1.3000001,6.9,84.281204,79.41379,90.53589,24.021582,25.46775,16.617083
2017-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,11.900001,4.6,6.1000004,84.75937,82.6352,89.108055,23.832003,24.867746,16.417086
2017-05-08,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,68.0,12.1,17.8,3.6,86.73849,84.768394,86.94358,23.60283,24.6865,16.681665
2017-05-09,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,75.0,5.7,2.0,3.4999998,85.44744,82.665375,90.944336,23.709084,24.90525,16.817081
2017-05-10,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,72.5,0.8,4.4999995,2.5,79.8731,79.56333,85.83625,24.496582,25.363585,17.060833
2017-05-11,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,70.0,4.5000005,2.0,7.4999995,84.085785,81.7622,93.401,24.125748,25.157335,16.85875
2017-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,9.1,8.800001,3.9999998,83.9602,82.38384,90.209045,24.10283,25.096916,16.73375
2017-05-13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,1.6000001,2.3999999,9.0,83.18627,82.31727,91.604866,24.192415,25.20733,16.758749
2017-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.70000005,2.4,0.3,78.74761,82.13967,91.351204,24.892418,24.976084,16.354584
2017-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,2.7,2.1,68.867805,82.868965,94.797325,26.357002,25.04067,16.531668
2017-05-16,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,60.0,0.0,2.3,0.1,67.4443,79.28215,89.96796,26.229918,25.615667,16.98583
2017-05-17,3.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,65.0,0.0,1.1,0.1,66.83658,81.06963,91.62995,26.506998,25.553167,16.931667
2017-05-18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,6.2999997,8.3,6.7999997,69.94949,83.89695,97.00059,26.065332,25.11567,16.64
2017-05-19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,65.0,4.7,1.9,1.0,69.5792,81.67039,93.320526,26.48408,25.598999,16.850416
2017-05-20,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,61.7,1.2,1.1000001,1.9000001,68.20864,83.41311,95.8007,26.60908,25.232332,16.987917
2017-05-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.3,6.3999996,2.7,5.2999997,75.76617,80.738525,90.431854,25.677828,25.511497,17.050417
2017-05-22,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,0.5,13.2,4.3,77.175804,86.742195,96.09977,25.53408,24.628166,16.650415
2017-05-23,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,63.0,4.3999996,6.7999997,4.2,82.725235,85.88497,97.5575,24.97158,24.521917,16.512917
2017-05-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,65.0,0.3,7.9,4.1,71.00565,84.85001,96.57003,25.934082,24.507334,16.254583
2017-05-25,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.0,0.0,5.6999993,7.5,66.67516,88.1863,97.28,26.72367,24.042753,16.258749
2017-05-26,8.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,65.0,0.3,10.0,14.9,65.04746,91.387825,96.81971,27.32158,23.58442,16.144165
2017-05-27,7.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,73.3,0.3,4.6000004,5.9,62.16666,87.0227,94.77619,27.646584,24.484419,16.206667
2017-05-28,11.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,81.7,0.70000005,3.2000003,6.6,60.707233,85.67808,93.05215,27.869501,24.746918,16.210833
2017-05-29,18.0,0.0,1.0,0.0,0.0,5.0,1.0,13.0,90.0,2.6000001,11.9,17.899998,61.124355,88.93363,94.87271,27.434088,24.0865,15.842084
2017-05-30,7.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,80.0,2.1999998,25.5,23.699999,63.43266,89.838646,97.14619,26.596582,23.05108,15.244168
2017-05-31,8.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,70.0,0.3,2.9000003,7.999999,67.84042,89.81027,95.506615,26.611168,23.469833,15.798332
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,18.4,12.400002,9.8,74.69102,88.81534,95.84469,25.473663,23.517748,15.406667
2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,1.4000001,6.2999997,70.11672,86.32711,96.81913,25.542414,23.767752,15.264999
2017-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7,3.2,0.90000004,3.6,72.66857,82.7559,95.27178,25.348663,24.219833,15.169167
2017-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,3.1,6.5,3.9999998,71.01443,84.63053,96.91919,25.881998,24.144835,15.742084
2017-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,2.3,3.2,70.47999,85.24912,96.66736,26.490332,24.315668,16.219168
2017-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,5.0,0.1,0.6,68.36532,83.396454,94.58392,26.202833,24.380249,15.902499
2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,5.0,3.1000001,4.1,70.166626,87.360695,94.67533,25.77575,23.788584,15.579582
2017-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.1,1.4000001,0.2,66.88919,81.52238,92.29058,25.654917,24.667753,15.760834
2017-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,2.2,0.0,55.546093,83.92054,91.63383,25.95075,24.48233,15.64
2017-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,4.1,6.0999994,61.539764,86.3439,92.55878,25.454918,23.826082,15.14
2017-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.3,1.0,7.3,61.82036,83.929436,93.63935,26.209084,24.051085,15.235832
2017-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.3,7.2999997,2.9,61.201263,81.815895,92.501305,26.0945,24.578165,15.585834
2017-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.2,1.6000001,1.8000002,64.0882,81.52924,94.506836,26.917414,24.838583,16.242083
2017-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.8,1.2000002,2.5,70.59089,83.536095,95.23467,26.104912,24.678167,16.39833
2017-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.7,0.9000001,3.1,76.051956,82.13665,94.309456,25.404917,24.5365,16.252499
2017-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.1,1.5,5.2,74.73463,81.070335,92.41168,25.452833,24.734419,16.3025
2017-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,0.5,1.8000001,1.4000001,71.87861,80.63233,94.74287,25.327835,24.728167,16.110834
2017-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7,4.2,1.0,0.1,70.29485,80.912056,93.326836,25.486166,24.89483,16.023333
2017-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.8,1.3000001,2.5999997,69.16246,80.83863,94.23019,25.625748,24.780245,15.950417
2017-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,8.5,1.2,1.5000001,74.49955,80.92068,93.327065,25.136164,24.734415,15.983749
2017-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.8999999,0.4,0.1,70.61535,78.01785,92.26499,25.084082,24.899,15.625415
2017-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.8,0.2,0.6,66.03507,75.963066,92.34606,25.573668,25.146917,15.675416
2017-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.5000001,2.0000002,4.9,65.00253,81.18099,93.89658,25.848663,24.257334,15.219167
2017-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.5,6.6,13.6,68.13605,86.82017,96.50092,24.990334,23.303167,14.715001
2017-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.2,11.1,17.5,63.25604,86.99639,96.95786,25.342417,23.340668,14.708749
2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,3.6999998,4.5999994,62.28333,83.14829,94.39865,25.588247,23.805252,14.850417
2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.2,10.8,11.400001,61.017353,87.3016,93.70577,25.827833,23.338585,14.689999
2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.1,1.2000002,2.1999998,58.28775,82.6804,92.262184,25.871584,23.971914,14.644168
2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.5,1.4000001,53.868107,75.4976,90.63619,26.371582,25.076082,15.317082
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.3999999,2.6999998,0.70000005,57.267567,76.870155,93.45798,26.382002,24.630249,15.350417
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,7.1,2.1000001,2.5,64.56104,78.4391,93.44993,26.123667,24.853165,15.808749
2017-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,3.2999997,2.5,2.0,66.81186,77.62689,93.67459,25.644495,24.853165,15.625416
2017-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.6,2.0000002,1.2,64.113686,79.12566,93.35883,26.254915,24.890669,15.879584
2017-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.2,2.1000001,3.4000003,64.4169,75.506645,94.73379,26.148666,25.20733,15.710834
2017-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,2.5,2.1000001,57.251053,74.85736,90.66317,25.940332,25.298998,15.381667
2017-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,3.0000002,1.3000002,57.666607,75.2378,93.15909,26.661165,25.10942,15.402499
2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2.6,3.3,3.0000005,62.221516,79.6885,94.62945,26.319496,24.476084,15.423335
2017-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.7,2.3,3.3,3.3000004,61.723164,80.7432,92.91209,26.034086,24.171915,15.229583
2017-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3,18.400002,5.0,6.0999994,72.37689,84.192665,97.12754,24.831999,23.434418,15.029584
2017-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.2,2.5999997,6.2999997,67.49316,81.798965,95.41999,25.313253,23.528166,14.487918
2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,5.799999,6.1,63.478924,82.21157,94.68991,25.777832,23.84275,14.7316675
2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.6,1.0,1.6,69.24335,81.84861,88.42347,25.413248,24.632338,15.733749
2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.8,0.70000005,61.033817,79.68636,88.94581,25.769495,24.471916,15.308749
